Kod stanowiska,Data,Wartość,id_stanowisk
DsCzerStraza-NOx-1g,2026-08-01 02:00:00,1.4,51
DsCzerStraza-NOx-1g,2026-08-01 01:00:00,4.9,51
DsCzerStraza-NOx-1g,2026-08-01 00:00:00,4.3,51
DsCzerStraza-NOx-1g,2026-07-31 23:00:00,2.5,51
DsCzerStraza-NOx-1g,2026-07-31 22:00:00,3.4,51
DsCzerStraza-NOx-1g,2026-07-31 21:00:00,3.5,51
DsCzerStraza-NOx-1g,2026-07-31 20:00:00,7.6,51
DsCzerStraza-NOx-1g,2026-07-31 19:00:00,3.4,51
DsCzerStraza-NOx-1g,2026-07-31 18:00:00,7.1,51
DsCzerStraza-NOx-1g,2026-07-31 17:00:00,3.4,51
DsCzerStraza-NOx-1g,2026-07-31 16:00:00,2.6,51
DsCzerStraza-NOx-1g,2026-07-31 15:00:00,3.4,51
DsCzerStraza-NOx-1g,2026-07-31 14:00:00,3.5,51
DsCzerStraza-NOx-1g,2026-07-31 13:00:00,2.8,51
DsCzerStraza-NOx-1g,2026-07-31 12:00:00,3.2,51
DsCzerStraza-NOx-1g,2026-07-31 11:00:00,2.7,51
DsCzerStraza-NOx-1g,2026-07-31 10:00:00,3.9,51
DsCzerStraza-NOx-1g,2026-07-31 09:00:00,,51
DsCzerStraza-O3-1g,2026-08-01 04:00:00,143.9,52
DsCzerStraza-O3-1g,2026-08-01 03:00:00,143.8,52
DsCzerStraza-O3-1g,2026-08-01 02:00:00,151.6,52
DsCzerStraza-O3-1g,2026-08-01 01:00:00,116.3,52
DsCzerStraza-O3-1g,2026-08-01 00:00:00,121.8,52
DsCzerStraza-O3-1g,2026-07-31 23:00:00,142.0,52
DsCzerStraza-O3-1g,2026-07-31 22:00:00,136.7,52
DsCzerStraza-O3-1g,2026-07-31 21:00:00,142.5,52
DsCzerStraza-O3-1g,2026-07-31 20:00:00,125.5,52
DsCzerStraza-O3-1g,2026-07-31 19:00:00,134.6,52
DsCzerStraza-O3-1g,2026-07-31 18:00:00,127.5,52
DsCzerStraza-O3-1g,2026-07-31 17:00:00,138.4,52
DsCzerStraza-O3-1g,2026-07-31 16:00:00,134.1,52
DsCzerStraza-O3-1g,2026-07-31 15:00:00,140.9,52
DsCzerStraza-O3-1g,2026-07-31 14:00:00,141.0,52
DsCzerStraza-O3-1g,2026-07-31 13:00:00,139.0,52
DsCzerStraza-O3-1g,2026-07-31 12:00:00,138.1,52
DsCzerStraza-O3-1g,2026-07-31 11:00:00,138.9,52
DsCzerStraza-O3-1g,2026-07-31 10:00:00,,52
DsCzerStraza-O3-1g,2026-07-31 09:00:00,130.5,52
DsCzerStraza-PM10-1g,2026-08-01 04:00:00,,54
DsCzerStraza-PM10-1g,2026-08-01 03:00:00,16.7,54
DsCzerStraza-PM10-1g,2026-08-01 02:00:00,17.1,54
DsCzerStraza-PM10-1g,2026-08-01 01:00:00,20.0,54
DsCzerStraza-PM10-1g,2026-08-01 00:00:00,26.6,54
DsCzerStraza-PM10-1g,2026-07-31 23:00:00,27.6,54
DsCzerStraza-PM10-1g,2026-07-31 22:00:00,20.3,54
DsCzerStraza-PM10-1g,2026-07-31 21:00:00,39.5,54
DsCzerStraza-PM10-1g,2026-07-31 20:00:00,23.9,54
DsCzerStraza-PM10-1g,2026-07-31 19:00:00,26.2,54
DsCzerStraza-PM10-1g,2026-07-31 18:00:00,24.5,54
DsCzerStraza-PM10-1g,2026-07-31 17:00:00,30.1,54
DsCzerStraza-PM10-1g,2026-07-31 16:00:00,24.3,54
DsCzerStraza-PM10-1g,2026-07-31 15:00:00,17.2,54
DsCzerStraza-PM10-1g,2026-07-31 14:00:00,16.5,54
DsCzerStraza-PM10-1g,2026-07-31 13:00:00,17.2,54
DsCzerStraza-PM10-1g,2026-07-31 12:00:00,17.7,54
DsCzerStraza-PM10-1g,2026-07-31 11:00:00,17.6,54
DsCzerStraza-PM10-1g,2026-07-31 10:00:00,17.8,54
DsCzerStraza-PM10-1g,2026-07-31 09:00:00,13.8,54
DsDziePilsud-PM10-1g,2026-08-01 04:00:00,,101
DsDziePilsud-PM10-1g,2026-08-01 03:00:00,12.2,101
DsDziePilsud-PM10-1g,2026-08-01 02:00:00,8.3,101
DsDziePilsud-PM10-1g,2026-08-01 01:00:00,7.0,101
DsDziePilsud-PM10-1g,2026-08-01 00:00:00,11.3,101
DsDziePilsud-PM10-1g,2026-07-31 23:00:00,16.1,101
DsDziePilsud-PM10-1g,2026-07-31 22:00:00,23.1,101
DsDziePilsud-PM10-1g,2026-07-31 21:00:00,22.8,101
DsDziePilsud-PM10-1g,2026-07-31 20:00:00,19.6,101
DsDziePilsud-PM10-1g,2026-07-31 19:00:00,22.1,101
DsDziePilsud-PM10-1g,2026-07-31 18:00:00,25.3,101
DsDziePilsud-PM10-1g,2026-07-31 17:00:00,19.8,101
DsDziePilsud-PM10-1g,2026-07-31 16:00:00,17.5,101
DsDziePilsud-PM10-1g,2026-07-31 15:00:00,12.5,101
DsDziePilsud-PM10-1g,2026-07-31 14:00:00,11.5,101
DsDziePilsud-PM10-1g,2026-07-31 13:00:00,5.3,101
DsDziePilsud-PM10-1g,2026-07-31 12:00:00,6.2,101
DsDziePilsud-PM10-1g,2026-07-31 11:00:00,8.4,101
DsDziePilsud-PM10-1g,2026-07-31 10:00:00,9.3,101
DsDziePilsud-PM10-1g,2026-07-31 09:00:00,16.8,101
DsKlodzSzkol-NO-1g,2026-08-01 04:00:00,0.8,220
DsKlodzSzkol-NO-1g,2026-08-01 03:00:00,0.8,220
DsKlodzSzkol-NO-1g,2026-08-01 02:00:00,0.8,220
DsKlodzSzkol-NO-1g,2026-08-01 01:00:00,0.6,220
DsKlodzSzkol-NO-1g,2026-08-01 00:00:00,0.5,220
DsKlodzSzkol-NO-1g,2026-07-31 23:00:00,0.4,220
DsKlodzSzkol-NO-1g,2026-07-31 22:00:00,0.3,220
DsKlodzSzkol-NO-1g,2026-07-31 21:00:00,0.4,220
DsKlodzSzkol-NO-1g,2026-07-31 20:00:00,0.4,220
DsKlodzSzkol-NO-1g,2026-07-31 19:00:00,0.4,220
DsKlodzSzkol-NO-1g,2026-07-31 18:00:00,0.4,220
DsKlodzSzkol-NO-1g,2026-07-31 17:00:00,0.3,220
DsKlodzSzkol-NO-1g,2026-07-31 16:00:00,0.2,220
DsKlodzSzkol-NO-1g,2026-07-31 15:00:00,0.0,220
DsKlodzSzkol-NO-1g,2026-07-31 14:00:00,,220
DsKlodzSzkol-NO-1g,2026-07-31 13:00:00,0.1,220
DsKlodzSzkol-NO-1g,2026-07-31 12:00:00,0.0,220
DsKlodzSzkol-NO-1g,2026-07-31 11:00:00,0.5,220
DsKlodzSzkol-NO-1g,2026-07-31 10:00:00,1.1,220
DsKlodzSzkol-NO-1g,2026-07-31 09:00:00,,220
DsKlodzSzkol-NO2-1g,2026-08-01 04:00:00,6.1,221
DsKlodzSzkol-NO2-1g,2026-08-01 03:00:00,4.9,221
DsKlodzSzkol-NO2-1g,2026-08-01 02:00:00,5.4,221
DsKlodzSzkol-NO2-1g,2026-08-01 01:00:00,5.1,221
DsKlodzSzkol-NO2-1g,2026-08-01 00:00:00,6.0,221
DsKlodzSzkol-NO2-1g,2026-07-31 23:00:00,6.1,221
DsKlodzSzkol-NO2-1g,2026-07-31 22:00:00,9.6,221
DsKlodzSzkol-NO2-1g,2026-07-31 21:00:00,13.8,221
DsKlodzSzkol-NO2-1g,2026-07-31 20:00:00,13.8,221
DsKlodzSzkol-NO2-1g,2026-07-31 19:00:00,12.1,221
DsKlodzSzkol-NO2-1g,2026-07-31 18:00:00,5.7,221
DsKlodzSzkol-NO2-1g,2026-07-31 17:00:00,4.0,221
DsKlodzSzkol-NO2-1g,2026-07-31 16:00:00,3.5,221
DsKlodzSzkol-NO2-1g,2026-07-31 15:00:00,3.5,221
DsKlodzSzkol-NO2-1g,2026-07-31 14:00:00,3.1,221
DsKlodzSzkol-NO2-1g,2026-07-31 13:00:00,3.7,221
DsKlodzSzkol-NO2-1g,2026-07-31 12:00:00,4.7,221
DsKlodzSzkol-NO2-1g,2026-07-31 11:00:00,9.7,221
DsKlodzSzkol-NO2-1g,2026-07-31 10:00:00,16.5,221
DsKlodzSzkol-NO2-1g,2026-07-31 09:00:00,,221
DsKlodzSzkol-NOx-1g,2026-08-01 04:00:00,7.4,222
DsKlodzSzkol-NOx-1g,2026-08-01 03:00:00,6.0,222
DsKlodzSzkol-NOx-1g,2026-08-01 02:00:00,6.7,222
DsKlodzSzkol-NOx-1g,2026-08-01 01:00:00,5.9,222
DsKlodzSzkol-NOx-1g,2026-08-01 00:00:00,6.7,222
DsKlodzSzkol-NOx-1g,2026-07-31 23:00:00,6.7,222
DsKlodzSzkol-NOx-1g,2026-07-31 22:00:00,10.0,222
DsKlodzSzkol-NOx-1g,2026-07-31 21:00:00,14.3,222
DsKlodzSzkol-NOx-1g,2026-07-31 20:00:00,14.5,222
DsKlodzSzkol-NOx-1g,2026-07-31 19:00:00,12.7,222
DsKlodzSzkol-NOx-1g,2026-07-31 18:00:00,6.3,222
DsKlodzSzkol-NOx-1g,2026-07-31 17:00:00,4.5,222
DsKlodzSzkol-NOx-1g,2026-07-31 16:00:00,3.8,222
DsKlodzSzkol-NOx-1g,2026-07-31 15:00:00,3.5,222
DsKlodzSzkol-NOx-1g,2026-07-31 14:00:00,2.9,222
DsKlodzSzkol-NOx-1g,2026-07-31 13:00:00,3.8,222
DsKlodzSzkol-NOx-1g,2026-07-31 12:00:00,4.8,222
DsKlodzSzkol-NOx-1g,2026-07-31 11:00:00,10.5,222
DsKlodzSzkol-NOx-1g,2026-07-31 10:00:00,18.3,222
DsKlodzSzkol-NOx-1g,2026-07-31 09:00:00,,222
DsKlodzSzkol-O3-1g,2026-08-01 04:00:00,58.7,223
DsKlodzSzkol-O3-1g,2026-08-01 03:00:00,73.0,223
DsKlodzSzkol-O3-1g,2026-08-01 02:00:00,71.1,223
DsKlodzSzkol-O3-1g,2026-08-01 01:00:00,98.1,223
DsKlodzSzkol-O3-1g,2026-08-01 00:00:00,113.7,223
DsKlodzSzkol-O3-1g,2026-07-31 23:00:00,136.7,223
DsKlodzSzkol-O3-1g,2026-07-31 22:00:00,130.8,223
DsKlodzSzkol-O3-1g,2026-07-31 21:00:00,140.7,223
DsKlodzSzkol-O3-1g,2026-07-31 20:00:00,148.8,223
DsKlodzSzkol-O3-1g,2026-07-31 19:00:00,148.6,223
DsKlodzSzkol-O3-1g,2026-07-31 18:00:00,162.3,223
DsKlodzSzkol-O3-1g,2026-07-31 17:00:00,162.1,223
DsKlodzSzkol-O3-1g,2026-07-31 16:00:00,155.3,223
DsKlodzSzkol-O3-1g,2026-07-31 15:00:00,143.9,223
DsKlodzSzkol-O3-1g,2026-07-31 14:00:00,133.7,223
DsKlodzSzkol-O3-1g,2026-07-31 13:00:00,135.4,223
DsKlodzSzkol-O3-1g,2026-07-31 12:00:00,141.2,223
DsKlodzSzkol-O3-1g,2026-07-31 11:00:00,135.8,223
DsKlodzSzkol-O3-1g,2026-07-31 10:00:00,,223
DsKlodzSzkol-O3-1g,2026-07-31 09:00:00,78.1,223
DsKlodzSzkol-PM10-1g,2026-08-01 04:00:00,20.3,224
DsKlodzSzkol-PM10-1g,2026-08-01 03:00:00,24.1,224
DsKlodzSzkol-PM10-1g,2026-08-01 02:00:00,23.9,224
DsKlodzSzkol-PM10-1g,2026-08-01 01:00:00,21.1,224
DsKlodzSzkol-PM10-1g,2026-08-01 00:00:00,26.2,224
DsKlodzSzkol-PM10-1g,2026-07-31 23:00:00,32.9,224
DsKlodzSzkol-PM10-1g,2026-07-31 22:00:00,51.5,224
DsKlodzSzkol-PM10-1g,2026-07-31 21:00:00,49.4,224
DsKlodzSzkol-PM10-1g,2026-07-31 20:00:00,41.6,224
DsKlodzSzkol-PM10-1g,2026-07-31 19:00:00,40.3,224
DsKlodzSzkol-PM10-1g,2026-07-31 18:00:00,31.0,224
DsKlodzSzkol-PM10-1g,2026-07-31 17:00:00,28.1,224
DsKlodzSzkol-PM10-1g,2026-07-31 16:00:00,26.2,224
DsKlodzSzkol-PM10-1g,2026-07-31 15:00:00,26.6,224
DsKlodzSzkol-PM10-1g,2026-07-31 14:00:00,25.2,224
DsKlodzSzkol-PM10-1g,2026-07-31 13:00:00,43.4,224
DsKlodzSzkol-PM10-1g,2026-07-31 12:00:00,22.4,224
DsKlodzSzkol-PM10-1g,2026-07-31 11:00:00,30.1,224
DsKlodzSzkol-PM10-1g,2026-07-31 10:00:00,36.3,224
DsKlodzSzkol-PM10-1g,2026-07-31 09:00:00,42.0,224
DsKlodzSzkol-PM2.5-1g,2026-08-01 04:00:00,14.0,25988
DsKlodzSzkol-PM2.5-1g,2026-08-01 03:00:00,15.1,25988
DsKlodzSzkol-PM2.5-1g,2026-08-01 02:00:00,15.1,25988
DsKlodzSzkol-PM2.5-1g,2026-08-01 01:00:00,15.0,25988
DsKlodzSzkol-PM2.5-1g,2026-08-01 00:00:00,17.1,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 23:00:00,17.5,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 22:00:00,20.7,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 21:00:00,20.6,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 20:00:00,18.5,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 19:00:00,18.0,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 18:00:00,16.8,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 17:00:00,16.2,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 16:00:00,15.4,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 15:00:00,15.0,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 14:00:00,15.0,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 13:00:00,16.3,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 12:00:00,13.8,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 11:00:00,15.4,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 10:00:00,17.9,25988
DsKlodzSzkol-PM2.5-1g,2026-07-31 09:00:00,19.2,25988
DsLegAlRzecz-C6H6-1g,2026-08-01 04:00:00,0.15,282
DsLegAlRzecz-C6H6-1g,2026-08-01 03:00:00,0.15,282
DsLegAlRzecz-C6H6-1g,2026-08-01 02:00:00,0.13,282
DsLegAlRzecz-C6H6-1g,2026-08-01 01:00:00,0.13,282
DsLegAlRzecz-C6H6-1g,2026-08-01 00:00:00,0.12,282
DsLegAlRzecz-C6H6-1g,2026-07-31 23:00:00,0.49,282
DsLegAlRzecz-C6H6-1g,2026-07-31 22:00:00,0.26,282
DsLegAlRzecz-C6H6-1g,2026-07-31 21:00:00,0.22,282
DsLegAlRzecz-C6H6-1g,2026-07-31 20:00:00,0.19,282
DsLegAlRzecz-C6H6-1g,2026-07-31 19:00:00,0.2,282
DsLegAlRzecz-C6H6-1g,2026-07-31 18:00:00,0.16,282
DsLegAlRzecz-C6H6-1g,2026-07-31 17:00:00,0.17,282
DsLegAlRzecz-C6H6-1g,2026-07-31 16:00:00,0.15,282
DsLegAlRzecz-C6H6-1g,2026-07-31 15:00:00,0.11,282
DsLegAlRzecz-C6H6-1g,2026-07-31 14:00:00,0.18,282
DsLegAlRzecz-C6H6-1g,2026-07-31 13:00:00,0.18,282
DsLegAlRzecz-C6H6-1g,2026-07-31 12:00:00,0.21,282
DsLegAlRzecz-C6H6-1g,2026-07-31 11:00:00,0.2,282
DsLegAlRzecz-C6H6-1g,2026-07-31 10:00:00,0.2,282
DsLegAlRzecz-C6H6-1g,2026-07-31 09:00:00,0.45,282
DsLegAlRzecz-NO-1g,2026-08-01 04:00:00,0.8,290
DsLegAlRzecz-NO-1g,2026-08-01 03:00:00,1.0,290
DsLegAlRzecz-NO-1g,2026-08-01 02:00:00,0.6,290
DsLegAlRzecz-NO-1g,2026-08-01 01:00:00,0.6,290
DsLegAlRzecz-NO-1g,2026-08-01 00:00:00,0.2,290
DsLegAlRzecz-NO-1g,2026-07-31 23:00:00,0.5,290
DsLegAlRzecz-NO-1g,2026-07-31 22:00:00,0.4,290
DsLegAlRzecz-NO-1g,2026-07-31 21:00:00,0.1,290
DsLegAlRzecz-NO-1g,2026-07-31 20:00:00,0.1,290
DsLegAlRzecz-NO-1g,2026-07-31 19:00:00,0.2,290
DsLegAlRzecz-NO-1g,2026-07-31 18:00:00,0.0,290
DsLegAlRzecz-NO-1g,2026-07-31 17:00:00,0.1,290
DsLegAlRzecz-NO-1g,2026-07-31 16:00:00,0.3,290
DsLegAlRzecz-NO-1g,2026-07-31 15:00:00,0.2,290
DsLegAlRzecz-NO-1g,2026-07-31 14:00:00,0.4,290
DsLegAlRzecz-NO-1g,2026-07-31 13:00:00,0.3,290
DsLegAlRzecz-NO-1g,2026-07-31 12:00:00,0.5,290
DsLegAlRzecz-NO-1g,2026-07-31 11:00:00,0.6,290
DsLegAlRzecz-NO-1g,2026-07-31 10:00:00,0.7,290
DsLegAlRzecz-NO-1g,2026-07-31 09:00:00,,290
DsLegAlRzecz-NO2-1g,2026-08-01 04:00:00,11.8,291
DsLegAlRzecz-NO2-1g,2026-08-01 03:00:00,14.4,291
DsLegAlRzecz-NO2-1g,2026-08-01 02:00:00,10.4,291
DsLegAlRzecz-NO2-1g,2026-08-01 01:00:00,9.1,291
DsLegAlRzecz-NO2-1g,2026-08-01 00:00:00,5.3,291
DsLegAlRzecz-NO2-1g,2026-07-31 23:00:00,10.8,291
DsLegAlRzecz-NO2-1g,2026-07-31 22:00:00,19.0,291
DsLegAlRzecz-NO2-1g,2026-07-31 21:00:00,14.0,291
DsLegAlRzecz-NO2-1g,2026-07-31 20:00:00,8.0,291
DsLegAlRzecz-NO2-1g,2026-07-31 19:00:00,11.2,291
DsLegAlRzecz-NO2-1g,2026-07-31 18:00:00,6.4,291
DsLegAlRzecz-NO2-1g,2026-07-31 17:00:00,5.5,291
DsLegAlRzecz-NO2-1g,2026-07-31 16:00:00,6.9,291
DsLegAlRzecz-NO2-1g,2026-07-31 15:00:00,6.6,291
DsLegAlRzecz-NO2-1g,2026-07-31 14:00:00,6.6,291
DsLegAlRzecz-NO2-1g,2026-07-31 13:00:00,6.5,291
DsLegAlRzecz-NO2-1g,2026-07-31 12:00:00,7.1,291
DsLegAlRzecz-NO2-1g,2026-07-31 11:00:00,8.7,291
DsLegAlRzecz-NO2-1g,2026-07-31 10:00:00,11.4,291
DsLegAlRzecz-NO2-1g,2026-07-31 09:00:00,,291
DsLegAlRzecz-NOx-1g,2026-08-01 04:00:00,13.1,292
DsLegAlRzecz-NOx-1g,2026-08-01 03:00:00,15.9,292
DsLegAlRzecz-NOx-1g,2026-08-01 02:00:00,11.3,292
DsLegAlRzecz-NOx-1g,2026-08-01 01:00:00,9.9,292
DsLegAlRzecz-NOx-1g,2026-08-01 00:00:00,5.6,292
DsLegAlRzecz-NOx-1g,2026-07-31 23:00:00,11.6,292
DsLegAlRzecz-NOx-1g,2026-07-31 22:00:00,19.7,292
DsLegAlRzecz-NOx-1g,2026-07-31 21:00:00,14.3,292
DsLegAlRzecz-NOx-1g,2026-07-31 20:00:00,8.1,292
DsLegAlRzecz-NOx-1g,2026-07-31 19:00:00,11.5,292
DsLegAlRzecz-NOx-1g,2026-07-31 18:00:00,6.5,292
DsLegAlRzecz-NOx-1g,2026-07-31 17:00:00,5.8,292
DsLegAlRzecz-NOx-1g,2026-07-31 16:00:00,7.4,292
DsLegAlRzecz-NOx-1g,2026-07-31 15:00:00,6.9,292
DsLegAlRzecz-NOx-1g,2026-07-31 14:00:00,7.3,292
DsLegAlRzecz-NOx-1g,2026-07-31 13:00:00,6.9,292
DsLegAlRzecz-NOx-1g,2026-07-31 12:00:00,7.9,292
DsLegAlRzecz-NOx-1g,2026-07-31 11:00:00,9.7,292
DsLegAlRzecz-NOx-1g,2026-07-31 10:00:00,12.5,292
DsLegAlRzecz-NOx-1g,2026-07-31 09:00:00,,292
DsLegAlRzecz-O3-1g,2026-08-01 04:00:00,73.4,293
DsLegAlRzecz-O3-1g,2026-08-01 03:00:00,91.4,293
DsLegAlRzecz-O3-1g,2026-08-01 02:00:00,110.6,293
DsLegAlRzecz-O3-1g,2026-08-01 01:00:00,116.8,293
DsLegAlRzecz-O3-1g,2026-08-01 00:00:00,143.8,293
DsLegAlRzecz-O3-1g,2026-07-31 23:00:00,129.5,293
DsLegAlRzecz-O3-1g,2026-07-31 22:00:00,116.8,293
DsLegAlRzecz-O3-1g,2026-07-31 21:00:00,139.2,293
DsLegAlRzecz-O3-1g,2026-07-31 20:00:00,152.5,293
DsLegAlRzecz-O3-1g,2026-07-31 19:00:00,169.8,293
DsLegAlRzecz-O3-1g,2026-07-31 18:00:00,183.6,293
DsLegAlRzecz-O3-1g,2026-07-31 17:00:00,190.0,293
DsLegAlRzecz-O3-1g,2026-07-31 16:00:00,188.0,293
DsLegAlRzecz-O3-1g,2026-07-31 15:00:00,184.2,293
DsLegAlRzecz-O3-1g,2026-07-31 14:00:00,175.4,293
DsLegAlRzecz-O3-1g,2026-07-31 13:00:00,163.8,293
DsLegAlRzecz-O3-1g,2026-07-31 12:00:00,155.3,293
DsLegAlRzecz-O3-1g,2026-07-31 11:00:00,146.3,293
DsLegAlRzecz-O3-1g,2026-07-31 10:00:00,,293
DsLegAlRzecz-O3-1g,2026-07-31 09:00:00,100.4,293
DsLegAlRzecz-SO2-1g,2026-08-01 04:00:00,6.8,297
DsLegAlRzecz-SO2-1g,2026-08-01 03:00:00,7.1,297
DsLegAlRzecz-SO2-1g,2026-08-01 02:00:00,7.9,297
DsLegAlRzecz-SO2-1g,2026-08-01 01:00:00,7.9,297
DsLegAlRzecz-SO2-1g,2026-08-01 00:00:00,8.0,297
DsLegAlRzecz-SO2-1g,2026-07-31 23:00:00,8.1,297
DsLegAlRzecz-SO2-1g,2026-07-31 22:00:00,7.3,297
DsLegAlRzecz-SO2-1g,2026-07-31 21:00:00,7.8,297
DsLegAlRzecz-SO2-1g,2026-07-31 20:00:00,8.2,297
DsLegAlRzecz-SO2-1g,2026-07-31 19:00:00,8.0,297
DsLegAlRzecz-SO2-1g,2026-07-31 18:00:00,8.2,297
DsLegAlRzecz-SO2-1g,2026-07-31 17:00:00,8.8,297
DsLegAlRzecz-SO2-1g,2026-07-31 16:00:00,9.5,297
DsLegAlRzecz-SO2-1g,2026-07-31 15:00:00,9.3,297
DsLegAlRzecz-SO2-1g,2026-07-31 14:00:00,8.5,297
DsLegAlRzecz-SO2-1g,2026-07-31 13:00:00,8.0,297
DsLegAlRzecz-SO2-1g,2026-07-31 12:00:00,8.2,297
DsLegAlRzecz-SO2-1g,2026-07-31 11:00:00,7.9,297
DsLegAlRzecz-SO2-1g,2026-07-31 10:00:00,6.2,297
DsLegAlRzecz-SO2-1g,2026-07-31 09:00:00,5.4,297
DsLegAlRzecz-PM10-1g,2026-08-01 04:00:00,23.1,14397
DsLegAlRzecz-PM10-1g,2026-08-01 03:00:00,21.9,14397
DsLegAlRzecz-PM10-1g,2026-08-01 02:00:00,22.3,14397
DsLegAlRzecz-PM10-1g,2026-08-01 01:00:00,22.1,14397
DsLegAlRzecz-PM10-1g,2026-08-01 00:00:00,19.0,14397
DsLegAlRzecz-PM10-1g,2026-07-31 23:00:00,36.8,14397
DsLegAlRzecz-PM10-1g,2026-07-31 22:00:00,37.2,14397
DsLegAlRzecz-PM10-1g,2026-07-31 21:00:00,32.8,14397
DsLegAlRzecz-PM10-1g,2026-07-31 20:00:00,30.3,14397
DsLegAlRzecz-PM10-1g,2026-07-31 19:00:00,30.8,14397
DsLegAlRzecz-PM10-1g,2026-07-31 18:00:00,31.0,14397
DsLegAlRzecz-PM10-1g,2026-07-31 17:00:00,27.4,14397
DsLegAlRzecz-PM10-1g,2026-07-31 16:00:00,29.1,14397
DsLegAlRzecz-PM10-1g,2026-07-31 15:00:00,30.1,14397
DsLegAlRzecz-PM10-1g,2026-07-31 14:00:00,27.9,14397
DsLegAlRzecz-PM10-1g,2026-07-31 13:00:00,25.8,14397
DsLegAlRzecz-PM10-1g,2026-07-31 12:00:00,24.1,14397
DsLegAlRzecz-PM10-1g,2026-07-31 11:00:00,22.4,14397
DsLegAlRzecz-PM10-1g,2026-07-31 10:00:00,26.7,14397
DsLegAlRzecz-PM10-1g,2026-07-31 09:00:00,42.3,14397
DsLegAlRzecz-PM2.5-1g,2026-08-01 04:00:00,15.2,32560
DsLegAlRzecz-PM2.5-1g,2026-08-01 03:00:00,14.2,32560
DsLegAlRzecz-PM2.5-1g,2026-08-01 02:00:00,13.9,32560
DsLegAlRzecz-PM2.5-1g,2026-08-01 01:00:00,13.0,32560
